Biome,Log-OC,Log-SMC
Tropical/Subtropical Forest,3.713210443,1.957327882
Tropical/Subtropical Forest,3.698970004,1.968093621
Tropical/Subtropical Forest,3.790050474,1.97119851
Tropical/Subtropical Forest,2.803261971,1.990592531
Tropical/Subtropical Forest,3.877467333,1.991595217
Tropical/Subtropical Forest,3.483111618,1.993656629
Tropical/Subtropical Forest,3.301029996,2
Tropical/Subtropical Forest,3.511883361,2.025305865
Tropical/Subtropical Forest,3.619792233,2.029383778
Tropical/Subtropical Forest,3.636818757,2.032618761
Tropical/Subtropical Forest,3.753330221,2.03702788
Tropical/Subtropical Forest,3.684243752,2.039414119
Tropical/Subtropical Forest,3.511883361,2.045322979
Tropical/Subtropical Forest,3.397940009,2.096910013
Tropical/Subtropical Forest,2.974445896,2.101845231
Tropical/Subtropical Forest,3.985276743,2.124938737
Tropical/Subtropical Forest,3.69167371,2.137986733
Tropical/Subtropical Forest,3.941594242,2.1641049
Tropical/Subtropical Forest,4.105510185,2.210853365
Tropical/Subtropical Forest,3.733734783,2.214578954
Tropical/Subtropical Forest,4.493690356,2.344064628
Tropical/Subtropical Forest,4.352182518,2.347330015
Tropical/Subtropical Forest,4.34814254,2.419267157
Tropical/Subtropical Forest,4.602059991,2.432702115
Tropical/Subtropical Forest,4.55428721,2.579783597
Tropical/Subtropical Forest,4.386201605,2.680184376
Tropical/Subtropical Forest,4.508529719,2.758470312
Tropical/Subtropical Forest,4.51851394,2.77815125
Tropical/Subtropical Forest,4.497160104,2.801346532
Tropical/Subtropical Forest,4.565257343,2.812913357
Tropical/Subtropical Forest,4.636822098,2.961025382
Tropical/Subtropical Forest,4.661181443,2.976197085
Tropical/Subtropical Forest,4.630936119,3.000939953
Tropical/Subtropical Forest,4.65880608,3.00739212
Tropical/Subtropical Forest,4.591991597,3.051152522
Tropical/Subtropical Forest,4.539912085,3.164328067
Tundra,1.071882007,-0.096910013
Tundra,1.501059262,-0.096910013
Tundra,1.501059262,0
Tundra,1.501059262,0.041392685
Tundra,1.58546073,0.041392685
Tundra,1.58546073,0.176091259
Tundra,1.908312028,0.207608311
Tundra,1.665580991,0.301029996
Tundra,1.58546073,0.361727836
Tundra,1.665580991,0.698970004
Tundra,1.665580991,0.73239376
Tundra,2.984212167,0.968482949
Tundra,3.071366437,1.133538908
Tundra,2.984212167,1.176091259
Tundra,2.984212167,1.176091259
Tundra,3.071366437,1.23299611
Tundra,3.121034302,1.285557309
Tundra,2.556302501,1.308353854
Tundra,2.893262286,1.378397901
Tundra,3.121034302,1.46686762
Tundra,2.822354913,1.485895179
Tundra,3.071366437,1.53529412
Tundra,2.536017041,1.539344494
Tundra,2.692091186,1.658430271
Tundra,3.07371835,1.662057921
Tundra,2.877946952,1.736885943
Tundra,2.899194943,1.740362689
Tundra,3.14833819,1.772950057
Tundra,3.106724995,1.812913357
Tundra,3.121034302,1.822168079
Tundra,3.052529051,1.836143197
Tundra,3.010118155,1.869666232
Tundra,3.139429273,2
Tundra,4.192659432,2.034628457
Tundra,4.291885877,2.067070856
Tundra,4.192659432,2.096910013
Tundra,4.291885877,2.096910013
Tundra,4.337459261,2.096910013
Tundra,4.192659432,2.15136985
Tundra,4.291885877,2.367914739
Tundra,4.337459261,2.367914739
Tundra,3.982648061,2.396489942
Tundra,4.337459261,2.464936429
Tundra,4.25187416,2.578868329
Tundra,4.147160841,2.602059991
Tundra,4.479527324,2.790050474
Tundra,4.395326393,2.792391689
Tundra,4.458637849,2.855317205
Tundra,4.465506776,2.859338479
Tundra,4.555195248,2.868742374
Tundra,4.460020353,2.970036777
Tundra,4.464886798,2.973897197
Tundra,4.588271707,3.014240439
Tundra,4.511883361,3.063833554
Tundra,4.619675827,3.178497329
